TYPE USER
1;;MALE;0;
TYPE EXERCISE
11;Rotacja zewnętrzna w leżeniu bokiem;Pozycja początkowa Pozycja leżąca bokiem. Aby pozycja była stabilniejsza, kolana ugnij pod lekkim kątem. Jedna ręka ustawiona pod głową. Ramię wykonujące ćwiczenie blisko przy ciele, łokieć zgięty pod kątem prostym. Wykonanie Utrzymując pozycję wyjściową, unieś hantlę poprzez rotację zewnętrzną ramienia. Pilnuj, aby podczas ruchu łokieć znajdował się cały czas blisko ciała.  Powolnym i kontrolowanym ruchem rozpocznij opuszczanie hantli, powinno ono trwać minimum 3 sekundy.  Przed zakończeniem serii nie odkładaj hantli na podłogę. ;https://static.fabrykasily.pl/atlas/rotacja_zewnetrzna_w_lezeniu_bokiem.mp4;https://www.fabrykasily.pl/upload/gallery/2018/02/id_9056_1519813750_610x407.jpg|https://www.fabrykasily.pl/upload/gallery/2018/02/id_8967_1519656439_540x360.jpg|https://www.fabrykasily.pl/upload/gallery/2018/02/id_8969_1519656489_540x360.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/rotacja-zewnetrzna-w-lezeniu-bokiem;SHOULDERS;;false
12;Rotacje kubańskie z hantlami;Pozycja początkowa Stań swobodnie, unieś hantle, ramiona na wysokości barków, zgięte w łokciach, przedramiona skierowane w górę. Utrzymuj naturalną krzywiznę kręgosłupa, wzrok skierowany w przód, łopatki złączone. Wykonanie Nie zmieniając pozycji łokci, zacznij powoli opuszczać hantle.  Opuszczanie hantli wykonuj poprzez obrót w stawie ramiennym.  Wykonaj obrót do momentu, gdy hantle znajdą się nieznacznie niżej niż barki. Opuszczanie wykonuj przez 3 sekundy. Powolnym i kontrolowanym ruchem unieś hantle do pozycji wyjściowej.  Pilnuj, aby łokcie nie zmieniły swojej pozycji wyjściowej. ;https://static.fabrykasily.pl/atlas/rotacje_kubanskie_z_hantlami.mp4;https://www.fabrykasily.pl/upload/gallery/2017/04/id_7037_1492083964_360x540.jpg|https://www.fabrykasily.pl/upload/gallery/2017/04/id_7038_1492083994_360x540.jpg|https://www.fabrykasily.pl/upload/gallery/2017/04/id_7039_1492084020_360x540.jpg|https://www.fabrykasily.pl/upload/gallery/2017/04/id_7040_1492084044_360x540.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/rotacje-kubanskie-z-hantlami;SHOULDERS;;false
13;Rotacje zewnętrzne ramienia hantlą siedząc;Pozycja początkowa Usiądź stabilnie na ławce skośnej ustawionej pod kątem ok. 45 stopni, ułóż jedną nogę na uniesionym siedzisku. Oprzyj łokieć na kolanie, zegnij łokieć pod kątem prostym, wypnij klatkę piersiową. Głowa powinna stanowić naturalne przedłużenie kręgosłupa. Plecy proste, łopatki ściągnięte w tył. Wykonanie Utrzymując pozycję wyjściową, zacznij opuszczać hantlę, kieruj ją do wewnątrz.  Hantlę opuszczaj płynnie wolnym, kontrolowanym ruchem do momentu, aż przedramię będzie ustawione równolegle do podłoża. Powoli wróć do pozycji wyjściowej. ;https://static.fabrykasily.pl/atlas/rotacje_zewnetrzne_ramienia_hantla_siedzac.mp4;https://www.fabrykasily.pl/upload/gallery/2017/03/id_6940_1490953759_360x540.jpg|https://www.fabrykasily.pl/upload/gallery/2017/03/id_6941_1490953784_360x540.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/rotacje-zewnetrzne-ramienia-hantla-siedzac;SHOULDERS;;false
14;T raise na ławeczce;Pozycja początkowa Oprzyj się na ławce skośnej, ustawionej pod kątem 45 stopni. Znajdź pozycję, w której zaprzesz się stabilnie stopami, a głowa będzie spoczywała poza ławką. Ręce swobodnie opuść bezpośrednio pod barkami. Wykonanie Leżąc w pozycji wyjściowej, weź wdech, złącz oraz opuść łopatki. Utrzymując złączone łopatki, unieś ręce w bok.  Zatrzymaj ruch na ułamek sekundy. Kontrolując napięcie łopatek, powoli opuść ramiona do pozycji wyjściowej, wykonując wydech. ;https://static.fabrykasily.pl/atlas/t_raise_na_laweczce.mp4;https://www.fabrykasily.pl/upload/gallery/2017/03/id_6956_1490955948_360x540.jpg|https://www.fabrykasily.pl/upload/gallery/2017/03/id_6957_1490955986_360x540.jpg|https://www.fabrykasily.pl/upload/gallery/2017/03/id_6958_1490956008_360x540.jpg|https://www.fabrykasily.pl/upload/gallery/2017/03/id_6959_1490956032_360x540.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/t-raise-na-laweczce;SHOULDERS;;false
15;T raise z hantlami w opadzie tułowia;Pozycja początkowa Stopy ustawione na szerokość bioder. Tułów znajduje się równolegle do podłoża, plecy wyprostowane. Ręce swobodnie opuszczone bezpośrednio pod barkami, kciuki skierowane na zewnątrz. Nogi lekko ugięte w kolanach, klatka piersiowa wypchnięta, głowa stanowi przedłużenie kręgosłupa. Wykonanie W pozycji wyjściowej weź wdech, złącz i opuść łopatki.  Utrzymując złączone łopatki, unieś ręce w bok.  Zatrzymaj ruch na ułamek sekundy.  Kontrolując napięcie łopatek, powoli opuść ramiona do pozycji wyjściowej, wykonując wydech. ;https://static.fabrykasily.pl/atlas/m_t_raise_z_hantlami_w_opadzie_tulowia.mp4;https://www.fabrykasily.pl/upload/gallery/2022/02/id_26214_1645108650_1260x841.jpg|https://www.fabrykasily.pl/upload/gallery/2022/02/id_26005_1645108637_1260x841.jpg|https://www.fabrykasily.pl/upload/gallery/2022/02/id_26236_1645108651_1260x841.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/t-raise-z-hantlami-w-opadzie-tulowia;SHOULDERS;;false
16;TRX face pull;"Pozycja początkowa Stań naprzeciwko TRX. Ramiona trzymają TRX nachwytem. Ciało odchylone nieznacznie od pionu. Wykonanie Utrzymując prawidłową pozycję wyjściową, wykonaj wdech, a następnie opuść łopatki oraz zbliż je do kręgosłupa.  Przyciągaj się, kierując łokcie na boki. pilnuj, aby barki się nie unosiły.  Kontynuuj ruch, dopóki łokcie nie przekroczą linii barków, a dłonie nie znajdą się na wysokości czoła.  W pozycji maksymalnego napięcia zatrzymaj ruch.  Kontrolowanym ruchem wróć do pozycji wyjściowej, opuszczając ciało i wypuszczając powietrze. ";https://static.fabrykasily.pl/atlas/m_trx_face_pull.mp4;https://www.fabrykasily.pl/upload/gallery/2023/05/id_29308_1684937849_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2023/05/id_29032_1684937827_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2023/05/id_28981_1684937824_1260x840.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/trx-face-pull;SHOULDERS;;false
17;TRX odwrócone rozpiętki;Pozycja początkowa Zwis podparty pod TRX. Sylwetka wyprostowana, mięśnie brzucha i pośladków napięte. Ramiona wyprostowane. Wykonanie Stojąc w pozycji wyjściowej, postaraj się złączyć łopatki oraz przesunąć je w dół.  Utrzymując złączone łopatki, spróbuj unieść ciało poprzez odwodzenie ramion w tył, tak aby wraz z ciałem stworzyły literę T.  Zatrzymaj ruch na ułamek sekundy, gdy ramiona będą ustawione w linii ciała.  Utrzymując pozycję łopatek, powoli opuszczaj ręce, kontrolując napięcie mięśni naramiennych i mięśni grzbietu.  Wróć do pozycji wyjściowej. ;https://static.fabrykasily.pl/atlas/m_trx_reverse_fly.mp4;https://www.fabrykasily.pl/upload/gallery/2023/05/id_29099_1684937832_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2023/05/id_29302_1684937849_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2023/05/id_29231_1684937843_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2023/05/id_28989_1684937824_1260x840.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/trx-odwrocone-rozpietki;SHOULDERS;;false
18;Unoszenie ramienia z wykorzystaniem linki wyciągu dolnego;Pozycja początkowa Pozycja stojąca w lekkim rozkroku, bokiem do wyciągu. Uchwyt linek w dłoni. Wykonanie Utrzymując prawidłową pozycję wyjściową, wykonaj wdech i unieś ramię z uchwytem wyciągu dolnego w bok aż na wysokość barków.  W najwyższym punkcie zatrzymaj na krótko ruch, następnie powolnym, kontrolowanym ruchem opuść ramię, zachowując napięcie i wykonując wydech.  Wykonaj wyznaczoną liczbę powtórzeń. ;https://static.fabrykasily.pl/atlas/unoszenie_ramienia_z_wykorzystaniem_linki_wyciagu_dolnego.mp4;https://www.fabrykasily.pl/upload/gallery/2018/07/id_19013_1532514397_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19014_1532514411_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19015_1532514426_1260x840.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/unoszenie-ramienia-z-wykorzystaniem-linki-wyciagu-dolnego;SHOULDERS;;false
19;Unoszenie ramion z hantlami w przód z przenoszeniem na boki;Pozycja początkowa Pozycja stojąca, ramiona wyprostowane wzdłuż tułowia, dłonie trzymają hantle. Stopy w lekkim rozkroku. Plecy proste. Wykonanie Utrzymując prawidłową pozycję wyjściową, zbliż łopatki, wykonaj wdech i unieś hantle w przód, aż ramiona będą ustawione równolegle do podłogi. Następnie utrzymując hantle na wysokości barków, przenieś ramiona w bok i z powrotem w przód.  Unikaj kołysania tułowiem. Wraz z wydechem powolnym ruchem opuść hantle do pozycji wyjściowej. ;https://static.fabrykasily.pl/atlas/unoszenie_ramion_w_przod_z przenoszeniem_na_boki.mp4;https://www.fabrykasily.pl/upload/gallery/2018/07/id_19016_1532515026_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19017_1532515041_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19018_1532515051_1260x840.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/unoszenie-ramion-z-hantlami-w-przod-z-przenoszeniem-na-boki;SHOULDERS;;false
20;Wyciskanie hantli w klęku jednonóż;Pozycja początkowa Przyjmij pozycję klęku wykrocznego. Noga wykroczna ugięta pod kątem prostym w biodrze i kolanie. Mięśnie brzucha i pośladki mocno napięte, hantlę trzymamy na wysokości barku. Wykonanie Wykonaj mocny wdech, a następnie wyciśnij ciężar nad głowę.  Utrzymując powietrze, spokojnym ruchem rozpocznij opuszczanie ciężaru.  W końcowej fazie ruchu wykonaj wydech, a następnie wdech, przygotowując się do kolejnego powtórzenia.  Utrzymuj stałe, mocne napięcie, nie bujaj ciałem. ;https://static.fabrykasily.pl/atlas/wyciskanie_hantli_w_kleku_jednonoz.mp4;https://www.fabrykasily.pl/upload/gallery/2018/07/id_19019_1532515166_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19020_1532515178_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19022_1532515208_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19021_1532515207_1260x840.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/wyciskanie-hantli-w-kleku-jednonoz;SHOULDERS;;false
21;Wyciskanie ramion z gumą nad głowę;Pozycja początkowa Złap gumę nachwytem zamkniętym nieco szerzej niż na szerokość barków. Stopy w lekkim rozkroku. Plecy proste, brzuch napięty. Gumę utrzymuj na wysokości obojczyków, drugi koniec pod stopami. Wykonanie Utrzymując prawidłową pozycję wyjściową, wykonaj wdech i rozpocznij wyciskanie ramion z gumą w górę.  Łokcie prowadź przodem, przedramiona staraj się utrzymać skierowane w górę.  Po wyciśnięciu wykonaj wydech, nie blokuj rąk w stawach łokciowych – nie dopuszczaj do ich przeprostu.  Następnie wykonaj wdech. Wróć do pozycji wyjściowej, opuszczając gumę do linii obojczyków i wykonując wydech. Wykonaj wyznaczoną liczbę powtórzeń. ;https://static.fabrykasily.pl/atlas/video-wyciskanie-ramion-z-guma-nad-glowe.mp4;https://www.fabrykasily.pl/upload/gallery/2019/05/id_21849_1558698581_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2019/05/id_21795_1558698578_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2019/05/id_21819_1558698580_1260x840.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/wyciskanie-ramion-z-guma-nad-glowe;SHOULDERS;;false
22;Wznosy ramion w przód z gumą;Pozycja początkowa Pozycja stojąca, ramiona wyprostowane (bez przeprostów) wzdłuż tułowia, w dłoniach guma oporowa. Kciuki skierowane do siebie. Stopy w lekkim rozkroku, guma pod nimi. Plecy proste. Wykonanie Utrzymując prawidłową pozycję wyjściową, wykonaj wdech i wznieś ramiona w przód, aż będą ustawione równolegle do podłogi.  Następnie dwukrotnie wolniej opuszczaj ramiona, wykonując wydech.  Wykonaj wyznaczoną liczbę powtórzeń. ;https://static.fabrykasily.pl/atlas/video-wznosy-ramion-w-przod-z-guma.mp4;https://www.fabrykasily.pl/upload/gallery/2019/05/id_21851_1558698581_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2019/05/id_21808_1558698579_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2019/05/id_21800_1558698579_1260x840.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/wznosy-ramion-w-przod-z-guma;SHOULDERS;;false
23;Z-press;Pozycja początkowa Pozycja siedząca, nogi rozstawione tak, aby zapewniały stabilną postawę. Ramiona w górze, hantle na wysokości głowy. Łokcie skierowane w dół. Wykonanie Utrzymując prawidłową pozycję wyjściową, weź wdech i zacznij wyciskać ciężar nad głowę. W końcowej fazie ruchu wykonaj wydech. Następnie powolnym ruchem opuść hantle, wykonując płynny wdech. ;https://static.fabrykasily.pl/atlas/video-z-press.mp4;https://www.fabrykasily.pl/upload/gallery/2020/03/id_23228_1585572881_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2020/03/id_23227_1585572881_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2020/03/id_23229_1585572881_1260x840.jpg;https://www.fabrykasily.pl/atlas-cwiczen/barki/zpress;SHOULDERS;;false
24;Uginanie ramienia z linką wyciągu dolnego stojąc;Pozycja początkowa Pozycja stojąca, tyłem do wyciągu dolnego, około pół metra od wyciągu. Brzuch i pośladki mocno napięte, ciało wyprostowane. Uchwyt linki wyciągu dolnego trzymany w jednej dłoni, ramię lekko cofnięte. Wykonanie Utrzymując prawidłową pozycję wyjściową, weź wdech i wykonaj dokładne, płynne zgięcie ramienia w pełnym zakresie ruchu aż do momentu, w którym przedramię dotknie bicepsa, a łokieć lekko się uniesie. Przytrzymaj maksymalnie napięty biceps przez ułamek sekundy.  Następnie wraz z wydechem powolnym ruchem opuść przedramię. ;https://static.fabrykasily.pl/atlas/uginanie_ramienia_z_linka_dolnego_wyciagu_stojac.mp4;https://www.fabrykasily.pl/upload/gallery/2018/07/id_19024_1532515368_1260x841.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19025_1532515383_1260x841.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19026_1532515395_1260x841.jpg;https://www.fabrykasily.pl/atlas-cwiczen/biceps/uginanie-ramienia-z-linka-wyciagu-dolnego-stojac;BICEPS;;false
25;Uginanie ramion na TRX;Pozycja początkowa Złap za uchwyty TRX podchwytem, lekko odchyl ciało. Ramiona i nogi wyprostowane, ciało w jednej linii. Wykonanie Utrzymując prawidłową pozycję wyjściową, weź wdech i zacznij uginać ramiona w łokciach.  Podczas ćwiczenia utrzymuj łokcie na stałej wysokości, dłonie kieruj w stronę czoła.  Wykonaj maksymalne zgięcie w łokciach, zatrzymaj ruch na ułamek sekundy. Następnie wraz z wydechem zacznij powoli prostować ramiona i opuszczać ciało do pozycji wyjściowej.  Prostując ramiona, utrzymuj łokcie bez ruchu. ;https://static.fabrykasily.pl/atlas/uginanie_ramion_trx.mp4;https://www.fabrykasily.pl/upload/gallery/2018/07/id_19213_1532955205_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19214_1532955217_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2018/07/id_19215_1532955263_1260x840.jpg;https://www.fabrykasily.pl/atlas-cwiczen/biceps/uginanie-ramion-na-trx;BICEPS;;false
26;Uginanie ramion z gumą;Pozycja początkowa Pozycja stojąca, ustabilizowana sylwetka, mięśnie brzucha i pośladki mocno napięte. Ustabilizowane łokcie, które znajdują się możliwie jak najbliżej tułowia. Guma oporowa trzymana podchwytem, zablokowana pod stopami. Wykonanie Utrzymując prawidłową pozycję wyjściową, weź wdech i wykonaj dokładne płynne zgięcie przedramion w pełnym zakresie ruchu.  Utrzymaj maksymalnie napięty biceps przez ułamek sekundy.  Następnie powolnym ruchem opuść przedramiona do pełnego rozciągnięcia, wykonaj również płynny wydech. ;https://static.fabrykasily.pl/atlas/video-uginanie-ramion-z-guma.mp4;https://www.fabrykasily.pl/upload/gallery/2019/05/id_21796_1558698578_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2019/05/id_21824_1558698580_1260x840.jpg|https://www.fabrykasily.pl/upload/gallery/2019/05/id_21809_1558698579_1260x840.jpg;https://www.fabrykasily.pl/atlas-cwiczen/biceps/uginanie-ramion-z-guma;BICEPS;;false
